interaction_id,user_id,product_id,event_type,timestamp,affinity_score,long_horizon_signal,long_horizon_observed_date,days_since_last_purchase_at_time
443,23,124,purchase,2026-05-07 22:44:54,4.4038,1.0,2026-06-13,-1
444,23,119,view,2026-05-11 00:00:46,2.7445,,,3
445,23,119,click,2026-05-11 00:08:15,2.7445,,,3
446,23,119,cart,2026-05-11 01:31:25,2.7445,,,3
447,23,10,view,2026-05-12 00:00:54,-2.8198,,,4
448,23,276,view,2026-05-14 00:00:54,-2.0113,,,6
449,23,288,view,2026-05-19 00:00:06,-1.4093,,,11
450,23,121,view,2026-05-22 00:00:18,1.9751,,,14
451,23,164,view,2026-05-22 00:00:45,-1.0981,,,14
452,23,245,view,2026-05-29 00:00:58,-0.364,,,21
453,23,145,view,2026-06-04 00:00:09,0.8401,,,27
454,23,52,view,2026-06-09 00:00:15,3.8527,,,32
455,23,103,view,2026-06-10 00:00:38,0.4961,,,33
456,23,248,view,2026-06-12 00:00:18,-1.346,,,35
457,23,57,view,2026-06-16 00:00:01,0.7642,,,39
458,23,296,view,2026-06-22 00:00:20,1.7724,,,45
459,23,296,click,2026-06-22 00:05:39,1.7724,,,45
460,23,39,view,2026-06-30 00:00:52,2.2419,,,53
461,23,39,click,2026-06-30 00:07:12,2.2419,,,53
462,24,246,view,2026-01-22 00:00:39,0.3266,,,-1
463,24,278,view,2026-02-07 00:00:17,0.2838,,,-1
464,24,120,view,2026-02-15 00:00:29,0.2269,,,-1
465,24,118,view,2026-02-25 00:00:41,0.6774,,,-1
466,24,241,view,2026-03-02 00:00:29,1.8481,,,-1
467,24,28,view,2026-03-12 00:00:49,2.2964,,,-1
468,24,142,view,2026-03-18 00:00:28,-0.5936,,,-1
469,24,53,view,2026-04-03 00:00:10,0.3253,,,-1
470,24,61,view,2026-04-05 00:00:36,0.9088,,,-1
471,24,163,view,2026-04-07 00:00:33,1.9198,,,-1
472,24,163,click,2026-04-07 00:18:05,1.9198,,,-1
473,24,170,view,2026-04-18 00:00:51,1.8553,,,-1
474,24,57,view,2026-04-28 00:00:40,1.8282,,,-1
475,24,214,view,2026-05-10 00:00:54,-1.406,,,-1
476,24,149,view,2026-05-16 00:00:07,0.1792,,,-1
477,24,168,view,2026-05-17 00:00:16,1.104,,,-1
478,24,81,view,2026-06-08 00:00:22,0.2761,,,-1
479,24,182,view,2026-06-13 00:00:04,-0.0114,,,-1
480,24,247,view,2026-06-18 00:00:11,0.9807,,,-1
481,25,25,view,2025-09-21 00:00:04,-0.36,,,-1
482,25,64,view,2025-10-01 00:00:38,3.2039,,,-1
483,25,122,view,2025-10-11 00:00:37,2.1535,,,-1
484,25,82,view,2025-10-15 00:00:28,1.1284,,,-1
485,25,296,view,2025-10-24 00:00:56,0.0576,,,-1
486,25,272,view,2025-11-01 00:00:37,-0.7231,,,-1
487,25,254,view,2025-11-09 00:00:40,-0.3057,,,-1
488,25,167,view,2025-12-02 00:00:28,2.4272,,,-1
489,25,33,view,2026-01-08 00:00:45,-1.5724,,,-1
490,25,1,view,2026-01-20 00:00:16,2.0816,,,-1
491,25,1,click,2026-01-20 00:08:04,2.0816,,,-1
492,25,206,view,2026-02-13 00:00:24,0.9072,,,-1
493,25,27,view,2026-03-13 00:00:43,0.9041,,,-1
494,25,108,view,2026-03-29 00:00:16,0.2219,,,-1
495,25,139,view,2026-04-01 00:00:52,-1.0463,,,-1
496,25,17,view,2026-05-03 00:00:27,2.4655,,,-1
497,25,130,view,2026-05-03 00:00:55,2.0909,,,-1
498,25,17,click,2026-05-03 00:20:09,2.4655,,,-1
499,25,115,view,2026-05-04 00:00:53,0.099,,,-1
500,25,162,view,2026-05-18 00:00:43,3.5826,,,-1
501,25,162,click,2026-05-18 00:07:08,3.5826,,,-1
502,25,162,cart,2026-05-18 01:24:36,3.5826,,,-1
503,25,162,purchase,2026-05-18 15:44:00,3.5826,0.9835,2026-06-21,-1
504,25,50,view,2026-06-18 00:00:37,0.6178,,,30
505,26,10,view,2025-02-23 00:00:21,0.2143,,,-1
506,26,34,view,2025-04-06 00:00:33,0.5173,,,-1
507,26,252,view,2025-04-21 00:00:42,1.2466,,,-1
508,26,66,view,2025-04-24 00:00:53,0.1705,,,-1
509,26,161,view,2025-07-25 00:00:33,1.6906,,,-1
510,26,289,view,2025-08-09 00:00:29,-1.5144,,,-1
511,26,115,view,2025-08-23 00:00:01,0.1715,,,-1
512,26,82,view,2025-09-12 00:00:29,0.8805,,,-1
513,26,82,click,2025-09-12 00:15:42,0.8805,,,-1
514,26,294,view,2025-09-28 00:00:18,0.0901,,,-1
515,26,294,click,2025-09-28 00:20:13,0.0901,,,-1
516,26,8,view,2025-10-09 00:00:12,0.0674,,,-1
517,26,38,view,2025-10-12 00:00:02,-0.1922,,,-1
518,26,85,view,2025-10-29 00:00:44,0.7202,,,-1
519,26,76,view,2025-11-24 00:00:10,-0.002,,,-1
520,26,299,view,2026-03-26 00:00:55,-0.3031,,,-1
521,26,109,view,2026-04-15 00:00:48,-0.8216,,,-1
522,26,186,view,2026-05-19 00:00:39,-1.0577,,,-1
523,26,159,view,2026-07-05 00:00:16,0.9698,,,-1
524,27,27,view,2026-04-03 00:00:48,0.5862,,,-1
525,27,117,view,2026-04-20 00:00:05,3.1606,,,-1
526,27,117,click,2026-04-20 00:02:37,3.1606,,,-1
527,27,167,view,2026-04-26 00:00:43,-2.0484,,,-1
528,27,73,view,2026-05-08 00:00:33,2.2998,,,-1
529,27,96,view,2026-05-16 00:00:30,0.8516,,,-1
530,27,22,view,2026-05-16 00:00:40,4.0531,,,-1
531,27,22,click,2026-05-16 00:28:51,4.0531,,,-1
532,27,22,cart,2026-05-16 01:06:25,4.0531,,,-1
533,27,22,purchase,2026-05-17 15:32:56,4.0531,0.9464,2026-06-25,-1
534,27,102,view,2026-05-23 00:00:58,0.8229,,,5
535,27,88,view,2026-05-27 00:00:14,-2.1493,,,9
536,27,91,view,2026-06-03 00:00:24,3.8163,,,16
537,27,91,click,2026-06-03 00:17:44,3.8163,,,16
538,27,107,view,2026-06-04 00:00:45,-0.6468,,,17
539,27,3,view,2026-06-05 00:00:04,-2.2658,,,18
540,27,121,view,2026-06-16 00:00:22,-0.881,,,29
541,27,197,view,2026-06-22 00:00:35,-4.1093,,,35
542,27,248,view,2026-07-01 00:00:47,-2.9439,,,44
543,27,194,view,2026-07-04 00:00:19,2.8991,,,47
544,28,147,view,2025-03-12 00:00:37,-0.0105,,,-1
545,28,51,view,2025-03-30 00:00:15,0.2827,,,-1
546,28,226,view,2025-04-09 00:00:12,0.7998,,,-1
547,28,96,view,2025-05-25 00:00:05,0.014,,,-1
548,28,137,view,2025-05-31 00:00:10,1.7781,,,-1
549,28,137,click,2025-05-31 00:17:48,1.7781,,,-1
550,28,258,view,2025-08-14 00:00:31,1.5989,,,-1
551,28,258,click,2025-08-14 00:09:47,1.5989,,,-1
552,28,202,view,2025-09-03 00:00:35,1.2758,,,-1
553,28,22,view,2025-09-13 00:00:21,0.1853,,,-1
554,28,260,view,2025-10-21 00:00:11,-0.462,,,-1
555,28,106,view,2025-11-21 00:00:36,-0.5403,,,-1
556,28,299,view,2025-12-28 00:00:41,0.4758,,,-1
557,28,272,view,2026-01-27 00:00:05,0.1998,,,-1
558,28,60,view,2026-02-07 00:00:02,1.7545,,,-1
559,28,60,click,2026-02-07 00:29:36,1.7545,,,-1
560,28,229,view,2026-03-22 00:00:44,-1.7933,,,-1
561,28,188,view,2026-04-14 00:00:39,1.6987,,,-1
562,28,277,view,2026-05-29 00:00:16,1.3322,,,-1
563,28,277,click,2026-05-29 00:24:43,1.3322,,,-1
564,29,88,view,2024-11-24 00:00:28,-1.6176,,,-1
565,29,98,view,2024-12-15 00:00:12,1.815,,,-1
566,29,4,view,2024-12-15 00:00:16,0.0032,,,-1
567,29,98,click,2024-12-15 00:18:33,1.815,,,-1
568,29,4,click,2024-12-15 00:27:33,0.0032,,,-1
569,29,98,cart,2024-12-15 00:38:53,1.815,,,-1
570,29,69,view,2024-12-28 00:00:57,0.0131,,,-1
571,29,91,view,2025-01-15 00:00:03,2.3921,,,-1
572,29,92,view,2025-01-27 00:00:08,-0.4196,,,-1
573,29,258,view,2025-02-01 00:00:51,-0.3069,,,-1
574,29,221,view,2025-02-26 00:00:07,-0.0789,,,-1
575,29,142,view,2025-03-04 00:00:36,-2.3146,,,-1
576,29,220,view,2025-04-24 00:00:34,-1.8094,,,-1
577,29,67,view,2025-06-12 00:00:17,-1.8708,,,-1
578,29,23,view,2025-06-19 00:00:12,-0.8621,,,-1
579,29,109,view,2025-08-18 00:00:18,1.9604,,,-1
580,29,122,view,2025-08-20 00:00:32,1.4909,,,-1
581,29,160,view,2025-09-02 00:00:26,1.4736,,,-1
582,29,253,view,2025-09-04 00:00:26,1.0965,,,-1
583,29,291,view,2025-10-05 00:00:16,0.5419,,,-1
584,29,116,view,2025-10-24 00:00:00,3.8596,,,-1
585,29,116,click,2025-10-24 00:01:12,3.8596,,,-1
586,29,116,cart,2025-10-24 01:47:55,3.8596,,,-1
587,29,116,purchase,2025-10-24 22:00:57,3.8596,1.0,2025-11-26,-1
588,29,47,view,2025-11-01 00:00:53,1.2805,,,7
589,29,243,view,2025-11-14 00:00:19,-0.8773,,,20
590,29,15,view,2025-12-18 00:00:54,2.1251,,,54
591,29,15,click,2025-12-18 00:14:04,2.1251,,,54
592,29,148,view,2026-02-15 00:00:51,-0.268,,,113
593,29,209,view,2026-03-20 00:00:19,0.2957,,,146
594,29,94,view,2026-03-23 00:00:13,1.1943,,,149
595,29,227,view,2026-05-29 00:00:41,-1.1926,,,216
596,29,16,view,2026-05-31 00:00:29,-0.2117,,,218
597,29,179,view,2026-06-22 00:00:37,-1.2678,,,240
598,30,272,view,2025-10-08 00:00:01,-0.1276,,,-1
599,30,221,view,2025-10-10 00:00:36,1.561,,,-1
600,30,49,view,2025-11-20 00:00:50,3.2774,,,-1
601,30,49,click,2025-11-20 00:17:31,3.2774,,,-1
602,30,49,cart,2025-11-20 01:24:02,3.2774,,,-1
603,30,49,purchase,2025-11-20 23:25:21,3.2774,0.8621,2025-12-30,-1
604,30,105,view,2025-12-05 00:00:49,-4.6766,,,14
605,30,172,view,2025-12-23 00:00:38,2.0627,,,32
606,30,172,click,2025-12-23 00:28:24,2.0627,,,32
607,30,166,view,2026-01-16 00:00:45,1.5601,,,56
608,30,136,view,2026-01-16 00:00:45,0.6953,,,56
609,30,166,click,2026-01-16 00:18:32,1.5601,,,56
610,30,166,cart,2026-01-16 00:57:02,1.5601,,,56
611,30,144,view,2026-01-17 00:00:26,-0.3503,,,57
612,30,114,view,2026-01-20 00:00:18,2.0269,,,60
613,30,103,view,2026-01-28 00:00:45,-1.8605,,,68
614,30,128,view,2026-02-02 00:00:22,-1.2021,,,73
615,30,164,view,2026-02-14 00:00:09,-1.1651,,,85
616,30,155,view,2026-02-16 00:00:20,2.4321,,,87
617,30,155,click,2026-02-16 00:04:13,2.4321,,,87
618,30,263,view,2026-02-21 00:00:47,-2.2704,,,92
619,30,7,view,2026-03-13 00:00:10,-0.1804,,,112
620,30,182,view,2026-03-13 00:00:39,-3.7769,,,112
621,30,115,view,2026-03-24 00:00:53,0.0838,,,123
622,30,232,view,2026-03-31 00:00:00,0.4042,,,130
623,30,91,view,2026-04-19 00:00:45,-0.133,,,149
624,30,65,view,2026-04-30 00:00:22,0.3486,,,160
625,30,200,view,2026-05-19 00:00:37,-2.5868,,,179
626,30,106,view,2026-06-04 00:00:51,1.7316,,,195
627,30,106,click,2026-06-04 00:06:52,1.7316,,,195
628,30,106,cart,2026-06-04 00:48:55,1.7316,,,195
629,30,271,view,2026-06-13 00:00:08,-1.863,,,204
630,31,172,view,2024-09-16 00:00:17,0.5932,,,-1
631,31,90,view,2025-01-13 00:00:57,0.5702,,,-1
632,31,150,view,2025-01-29 00:00:38,-0.7872,,,-1
633,31,277,view,2025-03-04 00:00:27,-0.3527,,,-1
634,31,147,view,2025-04-04 00:00:23,1.0539,,,-1
635,31,253,view,2025-05-05 00:00:51,1.6218,,,-1
636,31,236,view,2025-05-12 00:00:11,2.5972,,,-1
637,31,236,click,2025-05-12 00:18:01,2.5972,,,-1
638,31,236,cart,2025-05-12 00:21:10,2.5972,,,-1
639,31,99,view,2025-05-14 00:00:06,0.358,,,-1
640,31,4,view,2025-07-21 00:00:07,-0.7675,,,-1
641,31,56,view,2025-10-27 00:00:01,-1.4799,,,-1
642,31,218,view,2025-11-14 00:00:25,0.1389,,,-1
643,31,195,view,2025-12-04 00:00:52,0.3103,,,-1
644,31,167,view,2025-12-31 00:00:47,-0.4553,,,-1
645,31,164,view,2026-01-29 00:00:40,0.0376,,,-1
646,31,117,view,2026-07-01 00:00:17,1.5758,,,-1
647,32,214,view,2024-11-21 00:00:07,0.977,,,-1
648,32,40,view,2024-12-25 00:00:49,0.8055,,,-1
649,32,281,view,2025-02-19 00:00:23,-0.6171,,,-1
650,32,281,click,2025-02-19 00:10:04,-0.6171,,,-1
651,32,25,view,2025-04-15 00:00:09,0.4577,,,-1
652,32,225,view,2025-04-20 00:00:17,1.4227,,,-1
653,32,190,view,2025-04-25 00:00:20,0.6244,,,-1
654,32,5,view,2025-05-28 00:00:13,0.4013,,,-1
655,32,288,view,2025-05-29 00:00:50,0.3537,,,-1
656,32,244,view,2025-06-27 00:00:18,2.0929,,,-1
657,32,244,click,2025-06-27 00:15:10,2.0929,,,-1
658,32,3,view,2025-08-02 00:00:36,0.2872,,,-1
659,32,199,view,2025-12-09 00:00:25,1.814,,,-1
660,32,274,view,2025-12-27 00:00:45,0.6569,,,-1
661,32,251,view,2026-01-09 00:00:51,-0.1709,,,-1
662,32,185,view,2026-02-12 00:00:55,0.2362,,,-1
663,32,238,view,2026-05-01 00:00:50,1.8909,,,-1
664,32,238,click,2026-05-01 00:22:17,1.8909,,,-1
665,32,238,cart,2026-05-01 01:17:10,1.8909,,,-1
666,32,238,purchase,2026-05-01 18:12:48,1.8909,0.8568,2026-06-09,-1
667,32,30,view,2026-05-05 00:00:54,-0.3601,,,3
668,32,1,view,2026-05-12 00:00:50,0.4556,,,10
669,32,69,view,2026-06-03 00:00:58,-0.529,,,32
670,32,130,view,2026-06-14 00:00:44,-0.9618,,,43
671,32,123,view,2026-06-21 00:00:40,0.358,,,50
672,33,73,view,2025-02-08 00:00:49,0.4627,,,-1
673,33,73,click,2025-02-08 00:16:43,0.4627,,,-1
674,33,229,view,2025-04-09 00:00:39,0.8588,,,-1
675,33,124,view,2025-04-22 00:00:18,1.309,,,-1
676,33,58,view,2025-05-21 00:00:46,1.7299,,,-1
677,33,194,view,2025-06-07 00:00:56,-0.1543,,,-1
678,33,202,view,2025-06-14 00:00:52,0.6993,,,-1
679,33,253,view,2025-08-07 00:00:21,1.311,,,-1
680,33,176,view,2025-12-02 00:00:10,-0.5709,,,-1
681,33,203,view,2026-02-12 00:00:02,0.9177,,,-1
682,33,252,view,2026-03-20 00:00:19,0.4787,,,-1
683,33,154,view,2026-03-22 00:00:38,1.1396,,,-1
684,33,258,view,2026-03-27 00:00:18,-0.7812,,,-1
685,33,215,view,2026-05-25 00:00:35,-0.0866,,,-1
686,33,126,view,2026-06-15 00:00:02,-0.1946,,,-1
687,33,83,view,2026-06-17 00:00:29,1.4288,,,-1
688,33,49,view,2026-06-18 00:00:18,1.7115,,,-1
689,34,2,view,2025-11-26 00:00:58,0.6384,,,-1
690,34,2,click,2025-11-26 00:01:46,0.6384,,,-1
691,34,148,view,2025-12-09 00:00:29,-0.3814,,,-1
692,34,260,view,2025-12-31 00:00:16,-0.0418,,,-1
693,34,34,view,2026-01-01 00:00:00,1.027,,,-1
694,34,203,view,2026-01-01 00:00:19,1.8234,,,-1
695,34,203,click,2026-01-01 00:26:29,1.8234,,,-1
696,34,209,view,2026-01-03 00:00:02,-0.7606,,,-1
697,34,91,view,2026-01-03 00:00:40,-0.9883,,,-1
698,34,33,view,2026-03-06 00:00:33,0.3413,,,-1
699,34,296,view,2026-04-14 00:00:28,0.2058,,,-1
700,34,240,view,2026-04-27 00:00:50,-0.5312,,,-1
701,34,207,view,2026-04-29 00:00:00,0.5321,,,-1
702,34,82,view,2026-04-30 00:00:39,0.4736,,,-1
703,34,111,view,2026-05-05 00:00:37,2.0624,,,-1
704,34,111,click,2026-05-05 00:27:25,2.0624,,,-1
705,34,111,cart,2026-05-05 00:36:56,2.0624,,,-1
706,34,111,purchase,2026-05-06 10:43:22,2.0624,0.9963,2026-06-16,-1
707,34,193,view,2026-05-10 00:00:54,0.9071,,,3
708,34,193,click,2026-05-10 00:14:24,0.9071,,,3
709,34,32,view,2026-05-27 00:00:24,1.754,,,20
710,34,113,view,2026-06-16 00:00:35,-1.5251,,,40
711,34,163,view,2026-06-18 00:00:24,0.2057,,,42
712,35,276,view,2026-01-26 00:00:16,-1.7623,,,-1
713,35,26,view,2026-01-29 00:00:26,-1.2446,,,-1
714,35,295,view,2026-02-08 00:00:19,-0.6687,,,-1
715,35,41,view,2026-02-08 00:00:36,0.4517,,,-1
716,35,127,view,2026-02-23 00:00:24,-0.3746,,,-1
717,35,159,view,2026-02-27 00:00:17,1.7358,,,-1
718,35,60,view,2026-03-02 00:00:27,-0.1928,,,-1
719,35,252,view,2026-03-05 00:00:46,0.06,,,-1
720,35,280,view,2026-03-19 00:00:47,0.2336,,,-1
721,35,160,view,2026-03-22 00:00:17,0.6298,,,-1
722,35,176,view,2026-03-26 00:00:35,0.6025,,,-1
723,35,47,view,2026-04-17 00:00:29,1.3429,,,-1
724,35,101,view,2026-04-18 00:00:41,-0.6357,,,-1
725,35,211,view,2026-04-26 00:00:26,1.5181,,,-1
726,35,75,view,2026-05-12 00:00:19,1.0743,,,-1
727,35,247,view,2026-05-17 00:00:34,0.6328,,,-1
728,35,53,view,2026-05-28 00:00:09,0.7025,,,-1
729,35,251,view,2026-05-29 00:00:26,-0.2164,,,-1
730,35,225,view,2026-05-31 00:00:42,0.5871,,,-1
731,35,67,view,2026-06-11 00:00:31,-1.8277,,,-1
732,35,48,view,2026-06-12 00:00:39,1.2861,,,-1
733,35,210,view,2026-06-15 00:00:50,2.7553,,,-1
734,35,210,click,2026-06-15 00:22:34,2.7553,,,-1
735,35,148,view,2026-06-22 00:00:25,1.0102,,,-1
736,35,148,click,2026-06-22 00:07:41,1.0102,,,-1
737,35,148,cart,2026-06-22 01:47:10,1.0102,,,-1
738,35,138,view,2026-06-24 00:00:02,0.6835,,,-1
739,35,96,view,2026-06-26 00:00:32,2.0097,,,-1
740,35,102,view,2026-06-30 00:00:27,1.1482,,,-1
741,36,222,view,2024-12-15 00:00:42,0.9727,,,-1
742,36,131,view,2024-12-26 00:00:28,1.1241,,,-1
743,36,131,cart,2024-12-26 00:05:30,1.1241,,,-1
744,36,131,click,2024-12-26 00:20:49,1.1241,,,-1
745,36,18,view,2025-01-11 00:00:58,0.3265,,,-1
746,36,38,view,2025-01-25 00:00:45,-0.4613,,,-1
747,36,83,view,2025-02-03 00:00:46,0.78,,,-1
748,36,83,click,2025-02-03 00:15:13,0.78,,,-1
749,36,163,view,2025-03-05 00:00:12,0.7718,,,-1
750,36,163,click,2025-03-05 00:08:27,0.7718,,,-1
751,36,269,view,2025-03-23 00:00:28,0.4711,,,-1
752,36,245,view,2025-05-14 00:00:20,-0.3596,,,-1
753,36,134,view,2025-06-06 00:00:51,1.9441,,,-1
754,36,134,click,2025-06-06 00:02:11,1.9441,,,-1
755,36,134,cart,2025-06-06 01:23:55,1.9441,,,-1
756,36,134,purchase,2025-06-07 12:27:27,1.9441,0.8093,2025-07-11,-1
757,36,193,view,2025-06-28 00:00:27,-0.1114,,,20
758,36,101,view,2025-07-01 00:00:16,-0.102,,,23
759,36,120,view,2025-08-08 00:00:08,1.4464,,,61
760,36,44,view,2025-10-29 00:00:47,0.6838,,,143
761,36,268,view,2026-01-09 00:00:04,-0.077,,,215
762,36,95,view,2026-02-07 00:00:35,1.7453,,,244
763,36,95,click,2026-02-07 00:01:23,1.7453,,,244
764,36,95,cart,2026-02-07 01:06:32,1.7453,,,244
765,36,98,view,2026-04-04 00:00:31,1.3967,,,300
766,36,164,view,2026-04-30 00:00:41,-1.0179,,,326
767,36,262,view,2026-05-07 00:00:49,-0.5821,,,333
768,36,267,view,2026-06-02 00:00:47,-0.1769,,,359
769,36,197,view,2026-06-10 00:00:12,1.6933,,,367
770,36,217,view,2026-06-12 00:00:59,-0.1225,,,369
771,37,78,view,2025-10-13 00:00:58,-2.0412,,,-1
772,37,181,view,2025-10-15 00:00:44,-0.6305,,,-1
773,37,154,view,2025-11-10 00:00:00,0.1738,,,-1
774,37,201,view,2025-12-12 00:00:49,1.8449,,,-1
775,37,121,view,2025-12-13 00:00:10,2.2066,,,-1
776,37,121,click,2025-12-13 00:29:25,2.2066,,,-1
777,37,58,view,2025-12-14 00:00:59,1.2951,,,-1
778,37,115,view,2025-12-17 00:00:17,1.4858,,,-1
779,37,292,view,2025-12-24 00:00:56,2.6211,,,-1
780,37,138,view,2025-12-29 00:00:13,2.2118,,,-1
781,37,138,click,2025-12-29 00:27:07,2.2118,,,-1
782,37,138,cart,2025-12-29 01:19:25,2.2118,,,-1
783,37,132,view,2026-01-25 00:00:40,1.3989,,,-1
784,37,130,view,2026-02-22 00:00:40,1.6809,,,-1
785,37,32,view,2026-03-02 00:00:17,0.8471,,,-1
786,37,299,view,2026-03-18 00:00:02,-0.0909,,,-1
787,37,218,view,2026-03-19 00:00:55,-0.8716,,,-1
788,37,238,view,2026-03-31 00:00:47,2.3021,,,-1
789,37,77,view,2026-04-08 00:00:17,0.2735,,,-1
790,37,155,view,2026-05-11 00:00:03,-0.162,,,-1
791,37,51,view,2026-05-23 00:00:39,0.3175,,,-1
792,37,209,view,2026-06-25 00:00:53,-0.2919,,,-1
793,37,126,view,2026-06-29 00:00:54,-0.5655,,,-1
794,37,258,view,2026-07-03 00:00:29,0.7291,,,-1
795,38,292,view,2026-07-06 00:00:03,1.3537,,,-1
796,38,211,view,2026-07-06 00:00:05,-3.1768,,,-1
797,38,242,view,2026-07-06 00:00:07,-0.4396,,,-1
798,38,152,view,2026-07-06 00:00:07,-2.6016,,,-1
799,38,259,view,2026-07-06 00:00:19,1.5284,,,-1
800,38,189,view,2026-07-06 00:00:19,-0.8497,,,-1
801,38,285,view,2026-07-06 00:00:19,2.12,,,-1
802,38,27,view,2026-07-06 00:00:24,1.2948,,,-1
803,38,271,view,2026-07-06 00:00:27,3.6697,,,-1
804,38,177,view,2026-07-06 00:00:29,1.7269,,,-1
805,38,171,view,2026-07-06 00:00:30,1.5175,,,-1
806,38,120,view,2026-07-06 00:00:34,1.3819,,,-1
807,38,93,view,2026-07-06 00:00:40,-1.7107,,,-1
808,38,229,view,2026-07-06 00:00:45,-1.5812,,,-1
809,38,281,view,2026-07-06 00:00:45,-0.7558,,,-1
810,38,216,view,2026-07-06 00:00:50,2.3966,,,-1
811,38,172,view,2026-07-06 00:00:55,1.0845,,,-1
812,38,292,click,2026-07-06 00:21:13,1.3537,,,-1
813,38,271,click,2026-07-06 00:28:20,3.6697,,,-1
814,38,271,cart,2026-07-06 01:08:22,3.6697,,,-1
815,38,271,purchase,2026-07-07 19:32:55,3.6697,0.8879,2026-08-13,-1
816,39,173,view,2025-03-27 00:00:27,1.293,,,-1
817,39,287,view,2025-04-05 00:00:26,-1.4599,,,-1
818,39,269,view,2025-07-05 00:00:11,1.3584,,,-1
819,39,269,click,2025-07-05 00:20:07,1.3584,,,-1
820,39,114,view,2025-08-01 00:00:43,-0.7018,,,-1
821,39,118,view,2025-08-07 00:00:40,1.1317,,,-1
822,39,118,click,2025-08-07 00:04:24,1.1317,,,-1
823,39,118,cart,2025-08-07 00:11:55,1.1317,,,-1
824,39,148,view,2025-09-04 00:00:02,0.9078,,,-1
825,39,240,view,2025-09-05 00:00:23,0.0762,,,-1
826,39,15,view,2025-09-14 00:00:27,0.8336,,,-1
827,39,15,click,2025-09-14 00:11:18,0.8336,,,-1
828,39,21,view,2025-10-14 00:00:23,-0.0957,,,-1
829,39,143,view,2025-11-07 00:00:49,-0.3031,,,-1
830,39,51,view,2025-11-29 00:00:35,-1.3111,,,-1
831,39,107,view,2025-12-09 00:00:20,0.2351,,,-1
832,39,45,view,2026-01-14 00:00:54,-0.2925,,,-1
833,39,4,view,2026-01-31 00:00:23,-0.3812,,,-1
834,39,250,view,2026-02-07 00:00:39,-0.2262,,,-1
835,39,180,view,2026-03-03 00:00:18,1.1904,,,-1
836,39,59,view,2026-03-05 00:00:09,0.6024,,,-1
837,39,123,view,2026-03-18 00:00:45,1.5668,,,-1
838,39,131,view,2026-03-20 00:00:13,-0.3039,,,-1
839,39,90,view,2026-03-24 00:00:42,0.2186,,,-1
840,39,185,view,2026-04-15 00:00:06,0.3395,,,-1
841,39,92,view,2026-06-05 00:00:06,-1.3666,,,-1
842,40,59,view,2025-12-11 00:00:09,0.7245,,,-1
843,40,169,view,2025-12-18 00:00:07,0.971,,,-1
844,40,80,view,2025-12-26 00:00:36,-0.1677,,,-1
845,40,253,view,2026-02-10 00:00:38,0.3424,,,-1
846,40,104,view,2026-02-16 00:00:26,0.4828,,,-1
847,40,233,view,2026-02-17 00:00:30,-0.5576,,,-1
848,40,291,view,2026-02-18 00:00:37,0.7297,,,-1
849,40,238,view,2026-03-06 00:00:59,1.1042,,,-1
850,40,150,view,2026-03-20 00:00:59,0.3124,,,-1
851,40,58,view,2026-03-21 00:00:25,0.044,,,-1
852,40,68,view,2026-03-21 00:00:42,-0.3312,,,-1
853,40,58,click,2026-03-21 00:26:33,0.044,,,-1
854,40,226,view,2026-03-23 00:00:20,-0.3896,,,-1
855,40,274,view,2026-03-27 00:00:25,0.3703,,,-1
856,40,89,view,2026-03-28 00:00:21,-0.2716,,,-1
857,40,138,view,2026-03-29 00:00:58,1.565,,,-1
858,40,292,view,2026-04-12 00:00:10,1.3949,,,-1
859,40,144,view,2026-04-28 00:00:47,-1.2181,,,-1
860,40,215,view,2026-04-29 00:00:12,-0.3744,,,-1
861,40,293,view,2026-05-06 00:00:19,-0.4951,,,-1
862,40,98,view,2026-05-21 00:00:32,-0.101,,,-1
863,40,126,view,2026-05-25 00:00:24,0.711,,,-1
864,40,110,view,2026-06-04 00:00:31,-0.1132,,,-1
865,40,179,view,2026-06-16 00:00:21,0.5556,,,-1
866,40,277,view,2026-06-25 00:00:02,0.2476,,,-1
867,40,193,view,2026-07-03 00:00:42,-0.1335,,,-1
868,41,26,view,2024-10-05 00:00:39,1.4625,,,-1
869,41,5,view,2024-10-17 00:00:00,-0.3542,,,-1
870,41,267,view,2024-10-30 00:00:40,0.4015,,,-1
871,41,267,click,2024-10-30 00:23:14,0.4015,,,-1
872,41,300,view,2024-10-31 00:00:59,0.4278,,,-1
873,41,167,view,2025-01-15 00:00:46,1.4602,,,-1
874,41,167,click,2025-01-15 00:14:16,1.4602,,,-1
875,41,6,view,2025-01-25 00:00:04,0.322,,,-1
876,41,54,view,2025-08-07 00:00:19,-0.534,,,-1
877,41,14,view,2025-10-26 00:00:40,-0.757,,,-1
878,41,40,view,2025-12-04 00:00:48,0.4988,,,-1
879,41,239,view,2025-12-16 00:00:11,-1.4351,,,-1
880,41,192,view,2026-01-02 00:00:15,0.0287,,,-1
881,41,13,view,2026-03-14 00:00:21,0.4272,,,-1
882,41,242,view,2026-05-21 00:00:41,-1.0068,,,-1
883,41,286,view,2026-06-20 00:00:52,0.2684,,,-1
884,42,195,view,2024-11-30 00:00:16,-0.5009,,,-1
885,42,195,click,2024-11-30 00:05:40,-0.5009,,,-1
886,42,42,view,2024-12-23 00:00:44,0.5892,,,-1
887,42,239,view,2025-05-27 00:00:23,0.7112,,,-1
