user_id,skin_type,primary_concern,secondary_concern,signup_date
650,normal,acne,aging,2024-08-29
651,combination,dullness,acne,2024-10-08
652,sensitive,acne,pigmentation,2025-11-18
653,dry,sensitivity,dullness,2024-07-08
654,normal,dullness,sensitivity,2025-12-17
655,combination,pigmentation,dullness,2024-11-11
656,combination,sensitivity,acne,2026-04-24
657,sensitive,dehydration,pigmentation,2025-11-22
658,sensitive,aging,dehydration,2025-05-10
659,oily,acne,pigmentation,2024-07-29
660,dry,aging,pigmentation,2025-12-24
661,oily,dullness,pigmentation,2025-08-24
662,sensitive,dehydration,acne,2024-10-28
663,oily,pigmentation,aging,2025-07-26
664,dry,dehydration,dullness,2025-02-22
665,combination,pigmentation,sensitivity,2025-09-04
666,sensitive,pigmentation,dehydration,2026-07-04
667,combination,aging,acne,2025-12-12
668,normal,acne,pigmentation,2025-05-19
669,normal,aging,sensitivity,2026-06-22
670,oily,aging,dullness,2026-01-18
671,normal,pigmentation,sensitivity,2024-08-09
672,sensitive,dehydration,dullness,2026-06-25
673,sensitive,pigmentation,dehydration,2026-01-07
674,oily,dehydration,aging,2025-04-10
675,sensitive,dehydration,aging,2025-05-21
676,sensitive,dullness,aging,2026-02-07
677,combination,pigmentation,aging,2026-05-24
678,oily,dehydration,acne,2024-09-17
679,combination,pigmentation,dullness,2025-05-30
680,normal,pigmentation,sensitivity,2025-05-13
681,sensitive,sensitivity,aging,2026-05-25
682,oily,aging,acne,2026-02-04
683,normal,dehydration,pigmentation,2026-05-14
684,normal,acne,sensitivity,2024-07-21
685,oily,dullness,pigmentation,2024-12-21
686,normal,sensitivity,acne,2025-06-02
687,combination,dehydration,dullness,2025-02-24
688,combination,dullness,aging,2026-03-08
689,combination,sensitivity,acne,2024-07-14
690,sensitive,pigmentation,dullness,2025-06-23
691,normal,aging,pigmentation,2025-06-24
692,sensitive,acne,sensitivity,2024-08-04
693,normal,dehydration,pigmentation,2026-04-27
694,normal,dehydration,pigmentation,2025-08-30
695,oily,dehydration,sensitivity,2026-05-03
696,dry,dehydration,pigmentation,2025-08-30
697,sensitive,acne,dehydration,2025-12-23
698,combination,dullness,sensitivity,2025-08-03
699,oily,dehydration,acne,2025-02-08
700,oily,pigmentation,acne,2025-12-14
701,combination,aging,sensitivity,2026-05-30
702,sensitive,sensitivity,pigmentation,2026-03-10
703,oily,aging,dehydration,2025-01-29
704,oily,dehydration,pigmentation,2025-05-09
705,oily,dullness,sensitivity,2024-07-21
706,combination,dullness,acne,2024-09-21
707,oily,dullness,aging,2026-03-11
708,combination,dullness,pigmentation,2025-01-15
709,combination,dehydration,acne,2026-05-01
710,combination,sensitivity,aging,2026-04-27
711,sensitive,pigmentation,dehydration,2024-12-04
712,combination,sensitivity,dullness,2025-09-16
713,sensitive,dullness,pigmentation,2024-07-07
714,sensitive,dullness,acne,2026-07-03
715,normal,pigmentation,dullness,2025-07-04
716,sensitive,aging,acne,2025-11-23
717,combination,dullness,dehydration,2024-07-16
718,combination,aging,acne,2025-03-04
719,dry,pigmentation,acne,2024-12-19
720,combination,dehydration,aging,2025-12-06
721,oily,aging,sensitivity,2024-09-21
722,normal,dullness,aging,2024-10-30
723,normal,acne,dullness,2024-12-10
724,oily,acne,dullness,2025-07-23
725,sensitive,sensitivity,dehydration,2024-09-01
726,oily,acne,pigmentation,2025-03-04
727,sensitive,dehydration,aging,2026-05-19
728,oily,sensitivity,dullness,2024-09-28
729,combination,aging,sensitivity,2026-06-21
730,sensitive,sensitivity,acne,2025-02-22
731,sensitive,aging,acne,2026-01-05
732,combination,sensitivity,pigmentation,2024-09-19
733,normal,pigmentation,acne,2025-01-19
734,sensitive,aging,acne,2024-11-23
735,dry,aging,dehydration,2025-02-10
736,sensitive,dehydration,pigmentation,2025-05-18
737,sensitive,acne,pigmentation,2024-10-13
738,dry,dehydration,pigmentation,2025-12-01
739,sensitive,acne,pigmentation,2025-06-15
740,normal,pigmentation,acne,2025-12-01
741,normal,dullness,pigmentation,2026-04-14
742,sensitive,acne,aging,2024-10-05
743,sensitive,aging,pigmentation,2025-07-08
744,dry,sensitivity,acne,2026-05-28
745,sensitive,dehydration,pigmentation,2024-11-10
746,dry,acne,pigmentation,2024-08-17
747,combination,dullness,dehydration,2025-03-10
748,dry,dullness,sensitivity,2025-11-09
749,dry,acne,aging,2024-10-16
750,oily,dullness,pigmentation,2025-01-12
751,normal,dullness,aging,2025-12-10
752,oily,dehydration,aging,2025-11-07
753,oily,pigmentation,sensitivity,2024-07-14
754,normal,pigmentation,dehydration,2024-08-09
755,combination,dehydration,acne,2025-02-27
756,combination,dehydration,acne,2026-06-10
757,sensitive,acne,sensitivity,2026-01-20
758,dry,pigmentation,dehydration,2025-10-21
759,oily,dullness,acne,2025-06-10
760,sensitive,dehydration,sensitivity,2024-10-10
761,oily,pigmentation,dehydration,2024-10-24
762,combination,pigmentation,sensitivity,2025-12-18
763,normal,dehydration,pigmentation,2026-04-18
764,normal,dehydration,aging,2025-12-17
765,dry,sensitivity,dehydration,2026-01-15
766,sensitive,dehydration,sensitivity,2024-09-18
767,sensitive,sensitivity,dehydration,2026-06-26
768,combination,pigmentation,acne,2024-11-06
769,oily,pigmentation,dehydration,2025-03-13
770,dry,pigmentation,sensitivity,2026-04-20
771,sensitive,acne,pigmentation,2025-02-21
772,normal,dehydration,acne,2025-05-08
773,oily,dullness,dehydration,2026-07-04
774,sensitive,acne,dehydration,2026-01-24
775,normal,pigmentation,acne,2025-10-25
776,normal,pigmentation,sensitivity,2026-01-30
777,combination,aging,acne,2025-05-09
778,oily,aging,dullness,2025-04-13
779,dry,pigmentation,acne,2026-03-04
780,normal,sensitivity,acne,2026-04-07
781,normal,pigmentation,dehydration,2025-03-14
782,sensitive,dullness,pigmentation,2025-07-28
783,oily,aging,pigmentation,2025-12-25
784,oily,aging,pigmentation,2025-12-31
785,combination,dehydration,pigmentation,2026-06-08
786,combination,sensitivity,aging,2024-10-20
787,oily,acne,dullness,2024-10-29
788,sensitive,aging,sensitivity,2025-05-27
789,combination,acne,dehydration,2025-10-24
790,oily,aging,acne,2026-01-30
791,oily,dullness,acne,2025-11-24
792,combination,aging,sensitivity,2024-08-28
793,sensitive,pigmentation,aging,2026-05-03
794,normal,pigmentation,aging,2024-11-12
795,combination,pigmentation,dehydration,2025-11-26
796,dry,pigmentation,dullness,2025-12-25
797,normal,aging,acne,2024-11-22
798,combination,dehydration,dullness,2024-08-03
799,dry,acne,dehydration,2024-07-12
800,combination,acne,sensitivity,2025-12-23
801,oily,dullness,acne,2025-04-30
802,dry,dehydration,dullness,2025-12-05
803,combination,pigmentation,acne,2026-02-15
804,normal,pigmentation,aging,2025-09-27
805,sensitive,dullness,pigmentation,2026-05-22
806,sensitive,aging,sensitivity,2026-03-08
807,combination,dehydration,dullness,2025-04-27
808,oily,acne,dullness,2025-02-19
809,dry,acne,pigmentation,2025-12-21
810,normal,dullness,sensitivity,2025-05-25
811,oily,aging,dullness,2024-12-25
812,normal,dehydration,acne,2024-09-21
813,sensitive,dullness,dehydration,2025-05-17
814,dry,aging,acne,2026-01-11
815,sensitive,acne,dullness,2025-02-01
816,normal,acne,dehydration,2026-03-04
817,oily,dehydration,dullness,2026-03-27
818,oily,pigmentation,sensitivity,2025-10-17
819,sensitive,dullness,acne,2025-11-08
820,normal,dehydration,acne,2026-03-22
821,oily,sensitivity,dullness,2026-05-29
822,sensitive,pigmentation,dehydration,2024-08-14
823,oily,acne,dehydration,2025-02-26
824,sensitive,dehydration,sensitivity,2025-01-28
825,sensitive,dehydration,sensitivity,2026-05-19
826,oily,pigmentation,aging,2024-12-01
827,sensitive,dullness,pigmentation,2025-10-13
828,normal,pigmentation,dehydration,2025-01-06
829,normal,dehydration,acne,2025-07-13
830,oily,dehydration,acne,2026-01-10
831,dry,pigmentation,sensitivity,2025-12-27
832,dry,aging,pigmentation,2026-03-26
833,combination,aging,pigmentation,2024-11-07
834,oily,acne,dullness,2025-08-27
835,normal,acne,dehydration,2024-12-13
836,sensitive,sensitivity,acne,2024-11-07
837,normal,aging,pigmentation,2026-03-06
838,oily,acne,pigmentation,2025-11-07
839,oily,acne,aging,2026-04-07
840,normal,aging,acne,2026-06-30
841,dry,sensitivity,dehydration,2024-07-15
842,sensitive,aging,dullness,2025-03-11
843,normal,sensitivity,dullness,2025-08-10
844,oily,aging,dullness,2026-02-10
845,oily,dehydration,sensitivity,2025-05-01
846,oily,dehydration,pigmentation,2025-06-05
847,oily,acne,dullness,2026-01-25
848,oily,acne,aging,2026-06-26
849,normal,sensitivity,dehydration,2025-07-29
850,sensitive,sensitivity,dullness,2025-06-30
851,normal,acne,dullness,2024-11-30
852,normal,dullness,acne,2025-09-22
853,normal,sensitivity,aging,2026-04-27
854,dry,sensitivity,acne,2024-10-01
855,dry,pigmentation,sensitivity,2025-09-07
856,normal,dehydration,aging,2025-01-25
857,dry,dullness,acne,2026-06-05
858,oily,sensitivity,aging,2026-06-10
859,sensitive,acne,sensitivity,2026-06-19
860,normal,dullness,pigmentation,2024-12-06
861,normal,acne,aging,2026-01-11
862,normal,aging,dullness,2024-12-05
863,oily,acne,sensitivity,2024-08-15
864,sensitive,aging,acne,2025-03-09
865,normal,dehydration,aging,2024-07-16
866,sensitive,dullness,sensitivity,2024-08-26
867,normal,pigmentation,aging,2025-01-24
868,normal,aging,sensitivity,2024-11-26
869,combination,aging,acne,2025-04-21
870,oily,dehydration,acne,2026-01-27
871,combination,pigmentation,dehydration,2026-04-22
872,dry,acne,sensitivity,2025-10-01
873,oily,dullness,sensitivity,2025-07-24
874,oily,dehydration,acne,2025-10-24
875,sensitive,aging,dehydration,2026-04-23
876,combination,pigmentation,acne,2025-07-02
877,combination,acne,dullness,2025-07-07
878,sensitive,sensitivity,dehydration,2024-08-08
879,combination,dehydration,dullness,2024-08-08
880,sensitive,acne,dullness,2025-04-12
881,oily,acne,pigmentation,2024-10-23
882,normal,acne,aging,2025-11-20
883,combination,aging,sensitivity,2024-07-28
884,oily,dehydration,acne,2024-08-17
885,normal,acne,pigmentation,2026-04-06
886,sensitive,dehydration,dullness,2025-02-10
887,oily,acne,aging,2025-08-06
888,oily,dehydration,aging,2025-12-24
889,oily,pigmentation,acne,2025-09-08
890,dry,sensitivity,aging,2024-09-12
891,oily,aging,acne,2024-08-30
892,sensitive,pigmentation,aging,2025-10-28
893,combination,pigmentation,sensitivity,2025-08-03
894,normal,dehydration,dullness,2025-06-24
895,sensitive,aging,pigmentation,2025-01-16
896,sensitive,aging,dullness,2025-07-21
897,combination,dehydration,acne,2025-09-20
898,oily,dullness,dehydration,2024-08-30
899,oily,dullness,aging,2025-10-07
900,sensitive,aging,dehydration,2025-12-24
901,oily,acne,dullness,2025-11-09
902,oily,acne,dullness,2025-11-05
903,dry,acne,dehydration,2025-05-27
904,normal,dullness,aging,2025-03-11
905,combination,dullness,sensitivity,2026-03-30
906,sensitive,dehydration,aging,2024-09-26
907,combination,sensitivity,pigmentation,2026-01-02
908,oily,pigmentation,aging,2026-04-14
909,dry,sensitivity,acne,2025-03-05
910,oily,sensitivity,pigmentation,2026-02-03
911,sensitive,dullness,acne,2025-01-04
912,oily,dullness,pigmentation,2024-08-12
913,dry,pigmentation,acne,2025-02-15
914,normal,pigmentation,dehydration,2024-12-15
915,combination,acne,dullness,2025-07-10
916,combination,dullness,dehydration,2025-10-27
917,combination,aging,pigmentation,2025-04-14
918,sensitive,pigmentation,dullness,2025-10-18
919,dry,acne,dehydration,2024-10-04
920,sensitive,acne,dehydration,2025-07-28
921,normal,dullness,aging,2025-07-07
922,combination,dehydration,dullness,2025-03-01
923,combination,dullness,pigmentation,2026-02-18
924,oily,acne,dehydration,2025-05-22
925,dry,acne,pigmentation,2025-01-01
926,normal,acne,pigmentation,2024-12-16
927,combination,dehydration,pigmentation,2026-01-23
928,dry,dehydration,aging,2026-05-28
929,combination,pigmentation,sensitivity,2026-02-15
930,combination,acne,aging,2024-11-15
931,combination,pigmentation,dehydration,2025-12-24
932,sensitive,dehydration,dullness,2026-05-25
933,dry,acne,pigmentation,2025-04-26
934,sensitive,dehydration,acne,2024-10-01
935,combination,aging,pigmentation,2026-01-23
936,normal,acne,pigmentation,2026-06-05
937,oily,sensitivity,pigmentation,2026-03-26
938,oily,dullness,acne,2026-04-04
939,combination,dehydration,aging,2026-02-07
940,combination,acne,aging,2026-02-25
941,sensitive,aging,acne,2025-03-28
942,combination,dullness,sensitivity,2026-01-24
943,normal,dullness,sensitivity,2025-06-01
944,combination,acne,dullness,2025-09-16
945,oily,dullness,dehydration,2025-03-15
946,oily,sensitivity,dullness,2025-03-14
947,normal,dehydration,aging,2025-04-29
948,oily,pigmentation,acne,2024-09-22
949,normal,sensitivity,pigmentation,2026-02-13
950,dry,dehydration,acne,2025-06-18
951,oily,acne,sensitivity,2025-09-21
952,dry,acne,pigmentation,2025-06-12
953,sensitive,sensitivity,aging,2026-03-26
954,combination,pigmentation,dehydration,2025-11-15
955,sensitive,acne,dullness,2024-08-18
956,sensitive,aging,sensitivity,2024-11-28
957,combination,dullness,pigmentation,2025-08-29
958,sensitive,dullness,dehydration,2026-04-17
959,normal,dullness,aging,2025-03-19
960,combination,sensitivity,dehydration,2025-11-28
961,oily,dehydration,sensitivity,2025-11-08
962,combination,acne,sensitivity,2026-04-27
963,normal,acne,aging,2025-12-07
964,dry,acne,pigmentation,2026-01-31
965,normal,aging,dehydration,2026-06-12
966,combination,aging,acne,2025-05-04
967,sensitive,sensitivity,dehydration,2024-07-28
968,dry,aging,acne,2026-04-05
969,normal,acne,sensitivity,2026-05-29
970,oily,sensitivity,pigmentation,2026-04-24
971,dry,pigmentation,acne,2025-06-02
972,combination,sensitivity,dullness,2024-11-10
973,combination,dehydration,sensitivity,2025-11-22
974,combination,sensitivity,acne,2026-04-11
975,oily,dehydration,acne,2026-04-27
976,dry,acne,pigmentation,2025-04-18
977,oily,dullness,sensitivity,2025-10-19
978,combination,aging,pigmentation,2025-10-22
979,dry,dullness,sensitivity,2026-01-13
980,combination,dehydration,aging,2024-09-19
981,combination,dullness,aging,2025-10-05
982,sensitive,pigmentation,dullness,2025-02-04
983,combination,sensitivity,dullness,2025-01-10
984,sensitive,dullness,acne,2026-05-24
985,combination,sensitivity,pigmentation,2026-01-06
986,sensitive,pigmentation,acne,2024-09-20
987,sensitive,sensitivity,dullness,2024-09-29
988,dry,pigmentation,dehydration,2025-09-07
989,dry,aging,pigmentation,2026-03-14
990,sensitive,sensitivity,dehydration,2025-11-30
991,dry,aging,acne,2024-08-12
992,combination,pigmentation,acne,2025-03-02
993,oily,sensitivity,pigmentation,2026-05-12
994,combination,sensitivity,pigmentation,2025-01-28
995,combination,pigmentation,dullness,2026-03-21
996,sensitive,pigmentation,sensitivity,2025-11-27
997,combination,pigmentation,acne,2025-07-19
998,dry,acne,dehydration,2025-10-22
999,normal,dullness,acne,2025-02-11
1000,combination,pigmentation,sensitivity,2026-03-14
1001,normal,sensitivity,acne,2024-10-03
1002,sensitive,pigmentation,dullness,2025-04-29
1003,combination,dullness,pigmentation,2025-11-25
1004,normal,dullness,dehydration,2024-08-06
1005,oily,dullness,aging,2025-07-22
1006,normal,acne,pigmentation,2025-09-05
1007,normal,aging,acne,2026-06-21
1008,combination,dullness,pigmentation,2024-07-08
1009,sensitive,aging,pigmentation,2024-10-26
1010,combination,sensitivity,dullness,2026-02-28
1011,dry,dullness,acne,2024-08-13
1012,sensitive,aging,acne,2024-12-02
1013,dry,acne,aging,2025-09-02
1014,dry,pigmentation,dehydration,2024-08-27
1015,combination,aging,pigmentation,2025-05-24
1016,normal,aging,dullness,2025-02-19
1017,dry,sensitivity,pigmentation,2026-02-23
1018,combination,dehydration,sensitivity,2026-04-18
1019,oily,acne,dullness,2025-06-16
1020,oily,dullness,pigmentation,2025-11-10
1021,oily,aging,dullness,2024-07-19
1022,oily,acne,dullness,2026-05-05
1023,normal,dullness,acne,2024-12-26
1024,normal,dullness,pigmentation,2025-04-23
1025,normal,acne,aging,2024-10-02
1026,oily,aging,dullness,2024-07-07
1027,oily,dehydration,sensitivity,2024-10-08
1028,dry,pigmentation,dehydration,2025-10-06
1029,combination,aging,sensitivity,2025-02-13
1030,dry,acne,sensitivity,2026-03-09
1031,combination,pigmentation,dehydration,2025-07-16
1032,oily,sensitivity,acne,2025-12-22
1033,sensitive,dullness,pigmentation,2026-01-05
1034,dry,pigmentation,aging,2025-05-15
1035,oily,aging,dehydration,2026-04-05
1036,sensitive,pigmentation,sensitivity,2025-05-17
1037,normal,aging,dehydration,2025-09-16
1038,oily,acne,dullness,2026-01-20
1039,combination,dullness,acne,2025-05-22
1040,normal,dullness,aging,2025-01-04
1041,sensitive,dullness,sensitivity,2025-04-17
1042,normal,aging,pigmentation,2026-05-03
1043,combination,pigmentation,sensitivity,2025-05-22
1044,dry,pigmentation,sensitivity,2025-04-07
1045,sensitive,pigmentation,aging,2025-02-22
1046,oily,aging,dullness,2025-08-29
1047,dry,aging,acne,2026-04-28
1048,sensitive,dehydration,pigmentation,2026-04-05
1049,sensitive,acne,aging,2025-11-06
1050,oily,pigmentation,acne,2025-03-30
1051,combination,sensitivity,pigmentation,2025-01-12
1052,dry,sensitivity,aging,2025-03-02
1053,combination,sensitivity,dullness,2025-11-20
1054,normal,pigmentation,acne,2025-08-19
1055,oily,acne,sensitivity,2026-06-02
1056,normal,pigmentation,sensitivity,2024-11-30
1057,combination,acne,pigmentation,2025-10-21
1058,sensitive,sensitivity,acne,2025-06-29
1059,combination,sensitivity,dullness,2025-08-12
1060,dry,dehydration,pigmentation,2025-12-10
1061,sensitive,dehydration,sensitivity,2026-03-06
1062,sensitive,aging,acne,2024-08-08
1063,oily,aging,pigmentation,2026-04-10
1064,sensitive,sensitivity,acne,2024-08-15
1065,sensitive,dehydration,dullness,2026-04-15
1066,dry,dullness,sensitivity,2026-04-28
1067,normal,sensitivity,pigmentation,2024-09-14
1068,sensitive,aging,acne,2024-08-14
1069,dry,aging,dehydration,2024-09-20
1070,oily,sensitivity,acne,2024-12-17
1071,sensitive,aging,pigmentation,2025-07-11
1072,dry,dehydration,acne,2026-04-20
1073,sensitive,aging,dullness,2025-04-30
1074,combination,pigmentation,sensitivity,2025-06-22
1075,combination,pigmentation,dullness,2025-01-15
